txn_id,posted_date,value_date,merchant_name,mcc,category,subcategory,amount,currency,balance_after,channel,location_city,location_country,card_last4,user_id,recurring_id,notes
ea335483-e56f-4416-8344-d1b96b410c3b,2024-01-06,2024-01-08,Tesco,5411,Groceries,Supermarket,-60.11,GBP,200.05,POS,London,GB,1045,user_001,,
2060132f-2a68-48bc-bb69-d60faba177ad,2024-01-07,2024-01-08,Transport for London,4111,Transport,Transit,-8.84,GBP,191.21,POS,London,GB,2219,user_001,,
6bd92e60-843c-414e-a9b1-0320c6161bf6,2024-01-07,2024-01-08,Waitrose,5411,Groceries,Supermarket,-61.63,GBP,129.58,POS,London,GB,9074,user_001,,
8b53769e-1763-4565-92e3-29bb4b06f233,2024-01-07,2024-01-08,Sainsbury's,5411,Groceries,Supermarket,-68.41,GBP,61.17,POS,London,GB,1045,user_001,,
b84d15d7-04b6-4f97-a79f-c61c2a4527bf,2024-01-07,2024-01-09,Tesco,5411,Groceries,Supermarket,-32.26,GBP,28.91,POS,London,GB,4488,user_002,,
db83b518-4e54-4711-b50a-853f3b46146e,2024-01-07,2024-01-09,Shell,5541,Transport,Fuel,-56.76,GBP,-27.85,POS,London,GB,1045,user_002,,
e09458ce-1d9b-49ae-b037-2dad1acf5c4f,2024-01-07,2024-01-09,Transport for London,4111,Transport,Transit,-11.58,GBP,-39.43,POS,London,GB,4488,user_001,,
b572b540-4d84-4bb4-8644-a23f660828f3,2024-01-08,2024-01-08,Tesco,5411,Groceries,Supermarket,-20.03,GBP,-59.46,POS,London,GB,1045,user_001,,
de99ade3-ce42-4785-840d-fed0781567ea,2024-01-08,2024-01-10,Shell,5541,Transport,Fuel,-82.13,GBP,-141.59,POS,London,GB,2219,user_002,,
f03e2fb8-1f22-4f41-92c5-8efd5185f071,2024-01-08,2024-01-09,Octopus Energy,4900,Utilities,Electricity,-120.61,GBP,-262.2,Direct Debit,London,GB,2219,user_001,rec_141a4a0666,
f692ea1b-f9b4-4f2a-9872-651da12189ad,2024-01-08,2024-01-09,Shell,5541,Transport,Fuel,-32.53,GBP,-294.73,POS,London,GB,1045,user_001,,
a3da8ae6-a756-40da-b4b7-1604af4efb0c,2024-01-09,2024-01-09,Uber UK,4121,Transport,Ride Hailing,-30.45,GBP,-325.18,E-Com,London,GB,4488,user_002,,
da295a9c-dd09-4b3c-86ef-f5307316edc2,2024-01-09,2024-01-09,Tesco,5411,Groceries,Supermarket,-72.38,GBP,-397.56,POS,London,GB,4488,user_001,,
e60c5050-dccf-49a9-a610-e1dc147a816f,2024-01-10,2024-01-10,Deliveroo,5812,Food & Drink,Delivery,-25.79,GBP,-423.35,E-Com,London,GB,9074,user_001,,
630dc3ce-3be4-4bca-b72f-45b35223479f,2024-01-11,2024-01-12,Thames Water,4900,Utilities,Water,-39.2,GBP,-462.55,Direct Debit,Reading,GB,2219,user_002,rec_954d02400c,
b14bc153-5b09-4515-9118-d8b82da57c50,2024-01-12,2024-01-15,Amazon UK,5942,Shopping,Online Retail,-100.45,GBP,-563.0,E-Com,London,GB,9074,user_001,,
cbd936cb-858e-4318-9e70-2374f5d743a9,2024-01-12,2024-01-15,Amazon UK,5942,Shopping,Online Retail,-79.9,GBP,-642.9,E-Com,London,GB,1045,user_001,,
389fe119-abcd-4997-8800-6e61496afcd7,2024-01-13,2024-01-15,Pret A Manger,5814,Food & Drink,Eating Out,-8.47,GBP,-651.37,POS,London,GB,1045,user_001,,
88d80ea2-acb5-4ef1-ab4f-52e544171b61,2024-01-13,2024-01-15,Transport for London,4111,Transport,Transit,-5.32,GBP,-656.69,POS,London,GB,1045,user_001,,
d661544e-0c4d-495f-90a5-b3a968171e8a,2024-01-13,2024-01-15,Pret A Manger,5814,Food & Drink,Eating Out,-10.9,GBP,-667.59,POS,London,GB,2219,user_001,,
050232d5-169b-407c-894d-b39ed124e6da,2024-01-14,2024-01-16,Waitrose,5411,Groceries,Supermarket,-38.85,GBP,-706.44,POS,London,GB,1045,user_001,,
22da3cd8-d185-4421-9480-fba3589bcd14,2024-01-14,2024-01-16,Pret A Manger,5814,Food & Drink,Eating Out,-6.35,GBP,-712.79,POS,London,GB,4488,user_001,,
abeb3c94-de23-44e0-96bc-b84ca8b8192a,2024-01-14,2024-01-16,Pret A Manger,5814,Food & Drink,Eating Out,-6.03,GBP,-718.82,POS,London,GB,1045,user_001,,
6dcb81db-3f65-4f9c-9bdc-5d1d8fc83f0b,2024-01-15,2024-01-17,City Council Tax,9399,Utilities,Council Tax,-158.61,GBP,-877.43,Direct Debit,London,GB,2219,user_001,rec_f531495db5,
75e4e8c1-c253-48d0-82c5-da30c5f7c347,2024-01-15,2024-01-17,Apple.com/bill,5734,Shopping,Electronics,-78.48,GBP,-955.91,E-Com,Cupertino,US,2219,user_001,,
8955f6ce-d681-4bea-b179-ced2c8f814a1,2024-01-15,2024-01-15,O2 UK,4814,Bills,Mobile,-45.3,GBP,-1001.21,Direct Debit,Slough,GB,2219,user_001,rec_95042d8101,
d047f211-08f8-46c6-9922-a988a97365d3,2024-01-15,2024-01-17,Deliveroo,5812,Food & Drink,Delivery,-14.13,GBP,-1015.34,E-Com,London,GB,9074,user_001,,
3324aa34-4f59-4e71-999b-a825106dd060,2024-01-16,2024-01-18,Waitrose,5411,Groceries,Supermarket,-73.04,GBP,-1088.38,POS,London,GB,2219,user_001,,
b2fa1f65-9264-444f-8b97-27a40acda032,2024-01-16,2024-01-17,Shell,5541,Transport,Fuel,-84.8,GBP,-1173.18,POS,London,GB,1045,user_001,,
de0f3221-42ac-41b8-8b78-c26723652cff,2024-01-16,2024-01-16,Waitrose,5411,Groceries,Supermarket,-75.97,GBP,-1249.15,POS,London,GB,4488,user_001,,
83bc45fe-e9ee-4403-a79b-e11854444131,2024-01-17,2024-01-18,GymBox,7997,Wellness,Gym,-54.94,GBP,-1304.09,Direct Debit,London,GB,9074,user_001,rec_3906953fd2,
fd85a082-a26c-440e-8555-332e717e9abb,2024-01-17,2024-01-17,ATM Withdrawal,6011,Cash,ATM,-102.39,GBP,-1406.48,ATM,London,GB,4488,user_001,,
5a43ef20-238d-4225-91d9-b356c1e971b6,2024-01-18,2024-01-18,Local Market,5499,Groceries,Specialty,-18.17,GBP,-1424.65,POS,London,GB,9074,user_002,,
beda8017-96f6-4bad-a826-e5fc03a7731b,2024-01-18,2024-01-19,Waitrose,5411,Groceries,Supermarket,-84.44,GBP,-1509.09,POS,London,GB,1045,user_001,,
ffdda4d4-41af-4a40-aaf3-61ebd89b055d,2024-01-18,2024-01-18,Uber UK,4121,Transport,Ride Hailing,-28.21,GBP,-1537.3,E-Com,London,GB,2219,user_001,,
693a179e-0d02-4ed4-a58b-e7a9ebc28a27,2024-01-19,2024-01-22,Spotify,5735,Entertainment,Subscriptions,-8.39,GBP,-1545.69,E-Com,Stockholm,SE,4488,user_001,rec_4c746d2c3b,
75a44f74-12f0-47ea-b1b0-5cc0d9149a37,2024-01-19,2024-01-22,Shell,5541,Transport,Fuel,-78.78,GBP,-1624.47,POS,London,GB,9074,user_001,,
01e65550-d3bf-4863-b659-ee4f96967d72,2024-01-20,2024-01-22,Local Market,5499,Groceries,Specialty,-13.57,GBP,-1638.04,POS,London,GB,4488,user_001,,
4ea8da80-7bfe-40d7-b1af-851fdc70fe2a,2024-01-21,2024-01-23,Pret A Manger,5814,Food & Drink,Eating Out,-6.31,GBP,-1644.35,POS,London,GB,1045,user_001,,
be24ffa8-ed92-4f3f-9b17-dd0fdf68e464,2024-01-21,2024-01-23,Shell,5541,Transport,Fuel,-87.77,GBP,-1732.12,POS,London,GB,4488,user_002,,
116e3ab5-1681-44a3-b4fe-c70a68b3e4bd,2024-01-22,2024-01-22,Netflix,7841,Entertainment,Subscriptions,-15.27,GBP,-1747.39,E-Com,Los Gatos,US,2219,user_002,rec_d9322c1382,
44ba36c7-6199-4f48-9a7d-f3d2bb232384,2024-01-22,2024-01-24,Sainsbury's,5411,Groceries,Supermarket,-28.89,GBP,-1776.28,POS,London,GB,4488,user_001,,
eac572ca-b152-402e-bf98-99df66d20e62,2024-01-22,2024-01-24,Amazon UK,5942,Shopping,Online Retail,-68.52,GBP,-1844.8,E-Com,London,GB,1045,user_001,,
05660e77-4e93-49da-9ad8-7fe1bfc19919,2024-01-25,2024-01-29,Amazon UK,5942,Shopping,Online Retail,-16.37,GBP,-1861.17,E-Com,London,GB,9074,user_001,,
62f90a94-5f56-43c6-8227-6ad5ab2da739,2024-01-25,2024-01-25,T212 Capital,6011,Income,Salary,3225.06,GBP,1363.89,Credit,London,GB,1045,user_002,rec_c649d24d0f,
6b0aa04b-be80-45d9-9d68-4cb3a34175ae,2024-01-25,2024-01-29,Local Market,5499,Groceries,Specialty,-18.18,GBP,1345.71,POS,London,GB,9074,user_001,,
c7a9cfca-6f19-400a-91ea-3bc3bad4ba50,2024-01-25,2024-01-26,Local Market,5499,Groceries,Specialty,-13.96,GBP,1331.75,POS,London,GB,2219,user_002,,
fc9eabc1-4d19-42c8-a150-742a2eb1e364,2024-01-25,2024-01-25,Local Market,5499,Groceries,Specialty,-10.83,GBP,1320.92,POS,London,GB,9074,user_001,,
0d4fc8a4-be75-44d1-aa15-58f3bca5e537,2024-01-26,2024-01-29,Deliveroo,5812,Food & Drink,Delivery,-29.64,GBP,1291.28,E-Com,London,GB,2219,user_001,,
5d3fd961-78d8-4b93-855e-56701a18bdcd,2024-01-26,2024-01-29,Deliveroo,5812,Food & Drink,Delivery,-14.01,GBP,1277.27,E-Com,London,GB,1045,user_002,,
bb920fb8-c38a-4755-94b4-31740da56eab,2024-01-26,2024-01-29,Pret A Manger,5814,Food & Drink,Eating Out,-10.0,GBP,1267.27,POS,London,GB,2219,user_002,,
706d56f5-2413-4bc3-b9be-fa770e3aa979,2024-01-27,2024-01-29,Pret A Manger,5814,Food & Drink,Eating Out,-10.23,GBP,1257.04,POS,London,GB,2219,user_001,,
ab7787f5-81b1-4215-8b9c-a2f3c6201390,2024-01-27,2024-01-29,Tesco,5411,Groceries,Supermarket,-53.06,GBP,1203.98,POS,London,GB,2219,user_001,,
f5fceb73-3613-4b1e-8ffe-8da160ed9f11,2024-01-27,2024-01-29,Amazon UK,5942,Shopping,Online Retail,-112.46,GBP,1091.52,E-Com,London,GB,4488,user_001,,
8e85d348-c5e2-41e0-bd5a-7f83c6c7a532,2024-01-28,2024-01-29,Local Market,5499,Groceries,Specialty,-9.56,GBP,1081.96,POS,London,GB,4488,user_001,,
012b87e5-6dc3-4d08-9606-9bb404d4c963,2024-01-29,2024-01-31,Tesco,5411,Groceries,Supermarket,-47.97,GBP,1033.99,POS,London,GB,9074,user_001,,
3fd541ec-e6de-4361-b823-7d6ce57b7477,2024-01-29,2024-01-30,Sainsbury's,5411,Groceries,Supermarket,-36.18,GBP,997.81,POS,London,GB,1045,user_001,,
d86997ad-96b1-4da7-a4dd-4ea4f935c96a,2024-01-29,2024-01-30,Uber UK,4121,Transport,Ride Hailing,-25.37,GBP,972.44,E-Com,London,GB,2219,user_001,,
ee67aad3-20ed-45cc-bac3-8661d70f5d60,2024-01-29,2024-01-29,Local Market,5499,Groceries,Specialty,-14.06,GBP,958.38,POS,London,GB,9074,user_001,,
322a8c60-4c8c-4c55-9ca2-534412d23a51,2024-01-30,2024-02-01,Amazon UK,5942,Shopping,Online Retail,-114.22,GBP,844.16,E-Com,London,GB,9074,user_002,,
78c9f82e-99f4-4a57-a296-ea4ad101eda2,2024-01-30,2024-01-30,Waitrose,5411,Groceries,Supermarket,-60.85,GBP,783.31,POS,London,GB,2219,user_001,,
c7a55c52-d872-4772-b0a3-40ede8fb225f,2024-01-30,2024-01-31,Pret A Manger,5814,Food & Drink,Eating Out,-11.99,GBP,771.32,POS,London,GB,1045,user_001,,
b3cb95c4-c75c-46ad-bfde-4375f577eed2,2024-01-31,2024-02-02,Waitrose,5411,Groceries,Supermarket,-77.93,GBP,693.39,POS,London,GB,2219,user_001,,
d8174e13-7682-4132-841a-8dfe4005956b,2024-01-31,2024-02-02,Pret A Manger,5814,Food & Drink,Eating Out,-7.53,GBP,685.86,POS,London,GB,2219,user_001,,
a2f12873-bb27-4c9d-aa42-ab25b7140468,2024-02-01,2024-02-01,Tesco,5411,Groceries,Supermarket,-71.09,GBP,614.77,POS,London,GB,9074,user_001,,
a3201542-69e1-4e4a-8f54-fe7903f7c130,2024-02-01,2024-02-05,Crown Estates Lettings,6513,Housing,Rent,-1525.32,GBP,-910.55,POS,London,GB,4488,user_001,rec_19f70fbcce,
ed2517ab-3f98-4754-a194-a80c134ed506,2024-02-02,2024-02-05,Uber UK,4121,Transport,Ride Hailing,-33.87,GBP,-944.42,E-Com,London,GB,4488,user_002,,
2ce04a8e-0a2f-41ed-a623-8d0336654647,2024-02-03,2024-02-05,Amazon UK,5942,Shopping,Online Retail,-42.73,GBP,-987.15,E-Com,London,GB,2219,user_001,,
3bf63056-55a9-4487-ade8-d6133073106b,2024-02-03,2024-02-05,Uber UK,4121,Transport,Ride Hailing,-31.84,GBP,-1018.99,E-Com,London,GB,1045,user_001,,
4b5223ae-39a6-43ea-8dd7-0ff09b2364fd,2024-02-03,2024-02-05,Deliveroo,5812,Food & Drink,Delivery,-12.71,GBP,-1031.7,E-Com,London,GB,2219,user_002,,
4e9d3b67-c819-465b-9bbe-d600393a6917,2024-02-03,2024-02-05,Waitrose,5411,Groceries,Supermarket,-67.63,GBP,-1099.33,POS,London,GB,9074,user_002,,
713ff591-06ac-4832-a8fc-d1f3c0842de5,2024-02-03,2024-02-05,Amazon UK,5942,Shopping,Online Retail,-82.92,GBP,-1182.25,E-Com,London,GB,4488,user_001,,
88b94065-6d57-40b9-97b1-b942c8cfa4b1,2024-02-03,2024-02-05,Local Market,5499,Groceries,Specialty,-14.21,GBP,-1196.46,POS,London,GB,4488,user_001,,
d330a6d0-f7f3-4b84-8461-1a1e305913ea,2024-02-04,2024-02-05,Pret A Manger,5814,Food & Drink,Eating Out,-10.07,GBP,-1206.53,POS,London,GB,4488,user_001,,
df6da03a-e73d-4044-9ee2-59c2fbb570f0,2024-02-04,2024-02-06,Tesco,5411,Groceries,Supermarket,-63.98,GBP,-1270.51,POS,London,GB,9074,user_001,,
3d3ddde8-4375-4350-9b4f-3c953ad8ffa0,2024-02-06,2024-02-06,Pret A Manger,5814,Food & Drink,Eating Out,-10.47,GBP,-1280.98,POS,London,GB,2219,user_001,,
ffa1fac1-dbea-43ef-9a8a-bba2748e8333,2024-02-06,2024-02-08,Transport for London,4111,Transport,Transit,-10.83,GBP,-1291.81,POS,London,GB,4488,user_001,,
74dab472-8dfe-4361-bbcc-ba4942e0d299,2024-02-07,2024-02-08,Deliveroo,5812,Food & Drink,Delivery,-22.32,GBP,-1314.13,E-Com,London,GB,2219,user_002,,
b1fa48f6-0629-4958-b3f3-044a995fe3db,2024-02-07,2024-02-07,Octopus Energy,4900,Utilities,Electricity,-132.09,GBP,-1446.22,Direct Debit,London,GB,2219,user_001,rec_141a4a0666,
debb9b3a-87c0-4934-beaf-dae7792e16bb,2024-02-07,2024-02-07,Sainsbury's,5411,Groceries,Supermarket,-67.92,GBP,-1514.14,POS,London,GB,2219,user_001,,
f57c612f-2ab4-472c-a617-dab41d132510,2024-02-07,2024-02-07,Transport for London,4111,Transport,Transit,-5.37,GBP,-1519.51,POS,London,GB,9074,user_001,,
2edd7e92-65ca-478d-aec5-b8810d37a286,2024-02-08,2024-02-08,Transport for London,4111,Transport,Transit,-11.34,GBP,-1530.85,POS,London,GB,1045,user_001,,
15881df4-6c63-4d92-860e-5494c2b32186,2024-02-10,2024-02-12,Sainsbury's,5411,Groceries,Supermarket,-18.59,GBP,-1549.44,POS,London,GB,4488,user_001,,
283ad243-28de-4f49-8a5b-09d040abd46d,2024-02-10,2024-02-12,Uber UK,4121,Transport,Ride Hailing,-29.28,GBP,-1578.72,E-Com,London,GB,2219,user_001,,
69603103-6f06-4701-9722-227de2728f85,2024-02-10,2024-02-12,Waitrose,5411,Groceries,Supermarket,-80.57,GBP,-1659.29,POS,London,GB,1045,user_002,,
d7175667-fd4b-4e0a-b72f-8bbf1b466764,2024-02-10,2024-02-12,Shell,5541,Transport,Fuel,-92.96,GBP,-1752.25,POS,London,GB,1045,user_001,,
38649788-4f70-4955-903d-feb2b3534731,2024-02-11,2024-02-13,Amazon UK,5942,Shopping,Online Retail,-110.04,GBP,-1862.29,E-Com,London,GB,2219,user_001,,
43056cc6-bff8-4d7d-881f-762e45c07a2a,2024-02-11,2024-02-12,Shell,5541,Transport,Fuel,-42.88,GBP,-1905.17,POS,London,GB,4488,user_001,,
66e69e68-66f9-48af-bd67-b02c7a1b268f,2024-02-11,2024-02-12,Uber UK,4121,Transport,Ride Hailing,-18.42,GBP,-1923.59,E-Com,London,GB,1045,user_001,,
6d92818b-de10-46d7-80eb-d2bb390d0751,2024-02-11,2024-02-13,Amazon UK,5942,Shopping,Online Retail,-99.68,GBP,-2023.27,E-Com,London,GB,2219,user_001,,
e553ee19-c17b-4f62-a981-e03fabcdb3b8,2024-02-11,2024-02-12,Sainsbury's,5411,Groceries,Supermarket,-59.8,GBP,-2083.07,POS,London,GB,1045,user_002,,
fb4fa5e3-b985-45a5-870c-7ece26bedcce,2024-02-11,2024-02-12,British Airways,4511,Travel,Flights,-222.94,EUR,-2306.01,E-Com,London,GB,1045,user_002,,Holiday booking
0fad446c-0307-47f8-8210-97c581456362,2024-02-12,2024-02-13,Thames Water,4900,Utilities,Water,-35.33,GBP,-2341.34,Direct Debit,Reading,GB,4488,user_001,rec_3a34d62842,
43232786-e0cd-4b96-8d2c-d9bee2f4387a,2024-02-12,2024-02-14,Transport for London,4111,Transport,Transit,-4.96,GBP,-2346.3,POS,London,GB,2219,user_001,,
fc194952-5631-48cb-a65e-acc41e8fc160,2024-02-13,2024-02-13,City Council Tax,9399,Utilities,Council Tax,-157.82,GBP,-2504.12,Direct Debit,London,GB,2219,user_001,rec_f531495db5,
17cda0f2-f58f-4e21-aa04-339ce8effc76,2024-02-14,2024-02-14,Pret A Manger,5814,Food & Drink,Eating Out,-5.84,GBP,-2509.96,POS,London,GB,1045,user_001,,
1c981040-80b6-4103-8425-9b7b918f0bdf,2024-02-14,2024-02-16,Uber UK,4121,Transport,Ride Hailing,-16.71,GBP,-2526.67,E-Com,London,GB,4488,user_001,,
72bd0382-3073-4c7d-9282-572a1189b87f,2024-02-14,2024-02-14,Sainsbury's,5411,Groceries,Supermarket,-39.52,GBP,-2566.19,POS,London,GB,1045,user_001,,
2cbff39e-9148-4bcd-9767-87c4cc434265,2024-02-15,2024-02-16,O2 UK,4814,Bills,Mobile,-53.46,GBP,-2619.65,Direct Debit,Slough,GB,9074,user_001,rec_95042d8101,
ca8553c1-7771-41c5-929c-7e415339f436,2024-02-15,2024-02-19,Deliveroo,5812,Food & Drink,Delivery,-12.75,GBP,-2632.4,E-Com,London,GB,2219,user_001,,
37a10feb-844c-4a59-9093-929cf7f9a6de,2024-02-16,2024-02-19,Deliveroo,5812,Food & Drink,Delivery,-32.64,GBP,-2665.04,E-Com,London,GB,1045,user_001,,
3b56a8f8-cff8-4870-a41e-d94c13a23b9a,2024-02-16,2024-02-19,Tesco,5411,Groceries,Supermarket,-34.96,GBP,-2700.0,POS,London,GB,9074,user_001,,
a6e0fcfa-ff60-441a-ad3f-53b5fe83b817,2024-02-16,2024-02-19,Pret A Manger,5814,Food & Drink,Eating Out,-6.34,GBP,-2706.34,POS,London,GB,9074,user_002,,
b20ab879-d7b0-4bda-95b3-b721bc2cf557,2024-02-16,2024-02-19,Shell,5541,Transport,Fuel,-39.48,GBP,-2745.82,POS,London,GB,9074,user_001,,
08e6d681-ca3c-483a-9465-aa80e98ad83b,2024-02-17,2024-02-19,Tesco,5411,Groceries,Supermarket,-63.02,GBP,-2808.84,POS,London,GB,4488,user_001,,
3189ab37-06cf-41c1-aa1b-c215a756a178,2024-02-17,2024-02-19,Apple.com/bill,5734,Shopping,Electronics,-197.5,GBP,-3006.34,E-Com,Cupertino,US,2219,user_001,,
35c3f373-6b51-434d-83fb-59f18d01627f,2024-02-17,2024-02-19,Waitrose,5411,Groceries,Supermarket,-89.44,GBP,-3095.78,POS,London,GB,9074,user_001,,
d5bfbe5e-d663-4d69-ab66-50aa79d786c8,2024-02-17,2024-02-19,Amazon UK,5942,Shopping,Online Retail,-26.39,GBP,-3122.17,E-Com,London,GB,4488,user_001,,
da16cb23-5cba-4526-a821-a00f4db60ad5,2024-02-17,2024-02-19,Uber UK,4121,Transport,Ride Hailing,-18.81,GBP,-3140.98,E-Com,London,GB,9074,user_001,,
e80e91a2-6dc4-4155-9f69-0e90661a449a,2024-02-17,2024-02-19,ATM Withdrawal,6011,Cash,ATM,-77.24,GBP,-3218.22,ATM,London,GB,1045,user_001,,
3953adb9-f487-4840-8da1-85c687e54633,2024-02-18,2024-02-19,Pret A Manger,5814,Food & Drink,Eating Out,-11.8,GBP,-3230.02,POS,London,GB,1045,user_001,,
8d8b0397-bca1-4dc3-8e0b-79275b81763a,2024-02-18,2024-02-20,Pret A Manger,5814,Food & Drink,Eating Out,-7.76,GBP,-3237.78,POS,London,GB,4488,user_001,,
d8593e1b-08cf-4ffd-aa52-77b29d2f8628,2024-02-18,2024-02-19,Deliveroo,5812,Food & Drink,Delivery,-26.0,GBP,-3263.78,E-Com,London,GB,9074,user_001,,
dd6cc3bd-de72-4167-89c7-6aea4a14f593,2024-02-18,2024-02-19,Deliveroo,5812,Food & Drink,Delivery,-25.99,GBP,-3289.77,E-Com,London,GB,9074,user_001,,
336ee607-f3f6-4739-98a8-4aed33a73afa,2024-02-19,2024-02-20,Pret A Manger,5814,Food & Drink,Eating Out,-7.67,GBP,-3297.44,POS,London,GB,2219,user_001,,
6f1aef99-19c9-4c47-aa29-d0b3498c2e49,2024-02-19,2024-02-21,Shell,5541,Transport,Fuel,-32.75,GBP,-3330.19,POS,London,GB,2219,user_001,,
76735623-3f73-435c-a901-792c6c7183f1,2024-02-19,2024-02-21,Spotify,5735,Entertainment,Subscriptions,-8.87,GBP,-3339.06,E-Com,Stockholm,SE,2219,user_001,rec_4c746d2c3b,
86b82fb8-ed8b-408c-aea9-0e264a566d13,2024-02-19,2024-02-19,Amazon UK,5942,Shopping,Online Retail,-9.48,GBP,-3348.54,E-Com,London,GB,4488,user_001,,
94f40770-131f-4f12-a14d-3f7dd14dba11,2024-02-19,2024-02-21,GymBox,7997,Wellness,Gym,-51.88,GBP,-3400.42,Direct Debit,London,GB,1045,user_001,rec_3906953fd2,
f2a140a7-ee05-4fe5-b0bf-c73049ffcba2,2024-02-20,2024-02-20,Waitrose,5411,Groceries,Supermarket,-37.15,GBP,-3437.57,POS,London,GB,9074,user_002,,
4093402a-7db5-4af4-86df-6e79b8e815d9,2024-02-21,2024-02-22,Netflix,7841,Entertainment,Subscriptions,-15.76,GBP,-3453.33,E-Com,Los Gatos,US,1045,user_001,rec_1bfe33738d,
4b434c20-9398-45ad-a159-1aa28fa08134,2024-02-21,2024-02-21,Sainsbury's,5411,Groceries,Supermarket,-26.27,GBP,-3479.6,POS,London,GB,1045,user_001,,
054ac11d-2ce5-408c-b166-11ac37892f9e,2024-02-23,2024-02-23,Sainsbury's,5411,Groceries,Supermarket,-58.57,GBP,-3538.17,POS,London,GB,1045,user_001,,
981643d1-b81d-4e94-a394-043fefabe35c,2024-02-23,2024-02-23,T212 Capital,6011,Income,Salary,2887.47,GBP,-650.7,Credit,London,GB,4488,user_001,rec_2ff8f778d0,
e978c5f3-1f89-4abe-978f-2fd1e3becaea,2024-02-23,2024-02-26,Sainsbury's,5411,Groceries,Supermarket,-28.58,GBP,-679.28,POS,London,GB,4488,user_001,,
8b660060-4226-4db1-b719-4bcefdaae8cf,2024-02-24,2024-02-26,Sainsbury's,5411,Groceries,Supermarket,-17.74,GBP,-697.02,POS,London,GB,9074,user_001,,
e9900909-5e51-4439-9e03-f4d969229c51,2024-02-24,2024-02-26,Local Market,5499,Groceries,Specialty,-13.24,GBP,-710.26,POS,London,GB,9074,user_001,,
d23d42d1-cf08-4633-bc9a-0f3a3a9863b6,2024-02-25,2024-02-26,Deliveroo,5812,Food & Drink,Delivery,-12.18,GBP,-722.44,E-Com,London,GB,4488,user_001,,
da235666-f386-4cfd-aff6-02b54d114494,2024-02-25,2024-02-26,Uber UK,4121,Transport,Ride Hailing,-10.7,GBP,-733.14,E-Com,London,GB,4488,user_001,,
dd93756f-198d-43ec-b81c-87f34ef3805c,2024-02-25,2024-02-26,Tesco,5411,Groceries,Supermarket,-52.25,GBP,-785.39,POS,London,GB,9074,user_001,,
fb1c1751-4694-46cc-ab3b-c747710840de,2024-02-25,2024-02-27,Transport for London,4111,Transport,Transit,-10.89,GBP,-796.28,POS,London,GB,9074,user_002,,
7af59207-10a1-417e-8550-a528c8765e92,2024-02-26,2024-02-26,HM Revenue & Customs,9311,Income,Tax Refund,165.9,GBP,-630.38,Credit,London,GB,9074,user_001,,Refund for Apple.com/bill
2664b68a-cf13-4f7e-8393-0a610c6839f1,2024-02-27,2024-02-29,ATM Withdrawal,6011,Cash,ATM,-63.26,GBP,-693.64,ATM,London,GB,2219,user_001,,
